ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
920008.BJ,20250822,38.93,39.45,38.5,39.17,38.89,0.28,0.72,21754.67,84641.854
920008.BJ,20250821,39.82,40.28,38.68,38.89,40.0,-1.11,-2.775,30062.81,118698.09
920008.BJ,20250820,39.23,40.88,39.06,40.0,39.59,0.41,1.0356,38619.1,154386.832
920008.BJ,20250819,39.61,40.18,39.18,39.59,39.38,0.21,0.5333,39990.58,158971.5
920008.BJ,20250818,38.0,39.56,37.84,39.38,38.15,1.23,3.2241,33638.54,130523.124
920008.BJ,20250815,38.17,38.55,37.93,38.15,37.87,0.28,0.7394,19607.63,74959.089
920008.BJ,20250814,38.99,39.26,37.61,37.87,39.25,-1.38,-3.5159,29695.53,113245.316
920008.BJ,20250813,39.53,39.84,38.83,39.25,39.24,0.01,0.0255,28389.56,111376.808
920008.BJ,20250812,40.01,40.28,39.01,39.24,40.11,-0.87,-2.169,26942.98,106236.012
920008.BJ,20250811,39.9,40.63,39.9,40.11,40.07,0.04,0.0998,27767.97,111947.244
920008.BJ,20250808,40.86,41.65,39.86,40.07,40.9,-0.83,-2.0293,38707.81,157147.425
920008.BJ,20250807,41.53,41.89,40.6,40.9,42.55,-1.65,-3.8778,53572.19,219729.835
920008.BJ,20250806,40.54,44.5,40.01,42.55,40.68,1.87,4.5969,89265.4,381381.115
920008.BJ,20250805,40.18,41.12,39.48,40.68,40.16,0.52,1.2948,55816.6,224811.479
920008.BJ,20250804,38.68,40.3,38.4,40.16,38.4,1.76,4.5833,54419.32,216990.599
920008.BJ,20250801,38.0,39.49,37.61,38.4,37.92,0.48,1.2658,27111.97,104920.278
920008.BJ,20250731,38.78,38.94,37.77,37.92,38.55,-0.63,-1.6342,19227.72,73887.703
920008.BJ,20250730,39.01,39.78,38.4,38.55,38.96,-0.41,-1.0524,22183.29,86954.685
920008.BJ,20250729,39.31,39.68,38.48,38.96,39.08,-0.12,-0.3071,16553.08,64322.771
920008.BJ,20250728,38.7,39.39,38.48,39.08,38.44,0.64,1.6649,18451.49,72044.595
920008.BJ,20250725,38.4,39.18,38.31,38.44,38.35,0.09,0.2347,12649.2,48788.43
920008.BJ,20250724,38.25,38.67,38.0,38.35,38.21,0.14,0.3664,13199.6,50604.178
920008.BJ,20250723,39.47,39.6,38.14,38.21,39.5,-1.29,-3.2658,20099.19,77902.329
920008.BJ,20250722,38.79,39.95,38.72,39.5,38.8,0.7,1.8041,29446.22,116146.407
920008.BJ,20250721,38.4,38.88,38.23,38.8,38.51,0.29,0.7531,14627.58,56451.164
920008.BJ,20250718,38.81,38.97,38.29,38.51,38.82,-0.31,-0.7986,13095.14,50466.945
920008.BJ,20250717,38.19,39.0,37.9,38.82,37.95,0.87,2.2925,21347.19,82278.856
920008.BJ,20250716,38.45,38.66,37.75,37.95,37.98,-0.03,-0.079,12079.93,46101.649
920008.BJ,20250715,38.74,38.74,37.66,37.98,38.6,-0.62,-1.6062,17297.04,65730.328
920008.BJ,20250714,38.56,38.67,37.91,38.6,38.45,0.15,0.3901,14810.02,56884.082
920008.BJ,20250711,38.39,38.79,38.02,38.45,38.37,0.08,0.2085,18449.89,70663.454
920008.BJ,20250710,38.2,38.49,37.64,38.37,38.56,-0.19,-0.4927,18096.23,68922.392
920008.BJ,20250709,39.86,39.95,38.43,38.56,39.05,-0.49,-1.2548,19344.31,75971.101
920008.BJ,20250708,38.89,39.22,38.52,39.05,38.9,0.15,0.3856,16133.8,62836.221
920008.BJ,20250707,38.7,39.43,38.43,38.9,38.76,0.14,0.3612,13603.14,53017.754
920008.BJ,20250704,39.77,39.91,38.57,38.76,39.8,-1.04,-2.6131,23459.35,91523.05
920008.BJ,20250703,40.11,41.15,39.61,39.8,40.02,-0.22,-0.5497,25390.89,102463.248
920008.BJ,20250702,41.5,41.65,39.64,40.02,41.7,-1.68,-4.0288,29141.53,117894.116
920008.BJ,20250701,41.61,42.4,40.89,41.7,41.8,-0.1,-0.2392,43654.5,181953.671
920008.BJ,20250630,40.84,42.33,40.53,41.8,40.7,1.1,2.7027,52559.13,219384.092
920008.BJ,20250627,39.95,41.2,39.51,40.7,40.27,0.43,1.0678,39089.61,157947.277
920008.BJ,20250626,40.78,42.48,40.0,40.27,40.74,-0.47,-1.1537,69687.07,287305.418
920008.BJ,20250625,38.49,40.74,37.95,40.74,38.1,2.64,6.9291,59114.16,234832.425
920008.BJ,20250624,38.23,38.69,37.66,38.1,38.44,-0.34,-0.8845,34167.41,130248.38
920008.BJ,20250623,36.9,39.33,36.9,38.44,36.8,1.64,4.4565,25087.85,95458.856
920008.BJ,20250620,38.51,38.7,36.77,36.8,38.71,-1.91,-4.9341,27185.32,102465.272
920008.BJ,20250619,40.05,40.49,38.55,38.71,40.95,-2.24,-5.4701,37245.77,146629.526
920008.BJ,20250618,39.58,41.28,39.06,40.95,39.56,1.39,3.5137,58494.32,237451.109
920008.BJ,20250617,39.99,40.2,38.58,39.56,39.91,-0.35,-0.877,31444.03,123250.598
920008.BJ,20250616,40.39,40.51,38.98,39.91,40.6,-0.69,-1.6995,39581.2,157645.626
920008.BJ,20250613,39.0,41.88,39.0,40.6,38.37,2.23,5.8118,75786.53,305433.474
920008.BJ,20250612,38.16,38.53,37.85,38.37,38.51,-0.14,-0.3635,14894.45,56926.241
920008.BJ,20250611,38.31,38.87,37.92,38.51,38.29,0.22,0.5746,16735.94,64315.851
920008.BJ,20250610,39.05,39.32,37.67,38.29,39.25,-0.96,-2.4459,26472.0,101444.885
920008.BJ,20250609,39.48,39.88,39.03,39.25,38.93,0.32,0.822,21533.72,84848.283
920008.BJ,20250606,39.35,40.32,38.88,38.93,39.07,-0.14,-0.3583,22599.17,89301.344
920008.BJ,20250605,39.49,39.65,38.54,39.07,39.56,-0.49,-1.2386,22804.58,88908.899
920008.BJ,20250604,39.7,40.25,39.14,39.56,40.1,-0.54,-1.3466,25599.66,101537.343
920008.BJ,20250603,39.5,41.24,39.5,40.1,39.8,0.3,0.7538,27242.37,110178.979
920008.BJ,20250530,39.9,40.99,39.66,39.8,39.89,-0.09,-0.2256,28411.29,114452.806
920008.BJ,20250529,38.89,39.95,38.33,39.89,38.78,1.11,2.8623,24734.49,97051.168
920008.BJ,20250528,40.01,40.68,38.76,38.78,40.68,-1.9,-4.6706,31875.43,125967.366
920008.BJ,20250527,40.0,42.0,39.88,40.68,39.17,1.51,3.855,47145.07,193378.309
920008.BJ,20250526,37.79,39.27,37.63,39.17,38.1,1.07,2.8084,23834.39,91569.785
920008.BJ,20250523,39.4,40.0,38.09,38.1,40.21,-2.11,-5.2475,38980.87,152120.974
920008.BJ,20250522,39.64,42.15,39.41,40.21,39.66,0.55,1.3868,59873.3,246128.478
920008.BJ,20250521,40.75,40.87,39.4,39.66,40.8,-1.14,-2.7941,32666.04,130691.034
920008.BJ,20250520,41.65,42.12,40.18,40.8,42.19,-1.39,-3.2946,45101.42,184795.209
920008.BJ,20250519,42.13,43.25,41.65,42.19,41.84,0.35,0.8365,34713.11,147063.296
920008.BJ,20250516,42.29,43.59,41.78,41.84,42.54,-0.7,-1.6455,37967.08,161273.187
920008.BJ,20250515,42.55,43.83,41.81,42.54,43.08,-0.54,-1.2535,42548.36,181095.165
920008.BJ,20250514,44.68,45.5,42.69,43.08,45.86,-2.78,-6.0619,71063.02,310911.057
920008.BJ,20250513,46.0,47.58,44.6,45.86,47.13,-1.27,-2.6947,72625.11,330962.908
920008.BJ,20250512,41.5,51.98,41.2,47.13,43.27,3.86,8.9207,122256.2,574213.611
920008.BJ,20250509,42.6,46.99,41.3,43.27,43.5,-0.23,-0.5287,107723.61,473386.304
920008.BJ,20250508,40.0,45.49,39.39,43.5,41.1,2.4,5.8394,102458.51,436814.435
920008.BJ,20250507,39.6,45.55,37.5,41.1,36.8,4.3,11.6848,88901.35,367642.985
920008.BJ,20250506,35.0,36.9,35.0,36.8,35.49,1.31,3.6912,24949.54,90495.749
920008.BJ,20250430,33.03,36.6,32.85,35.49,37.42,-1.93,-5.1577,50801.33,176550.3
920008.BJ,20250429,36.69,37.44,36.16,37.42,37.01,0.41,1.1078,16175.98,59843.948
920008.BJ,20250428,39.44,39.78,36.98,37.01,39.17,-2.16,-5.5144,22747.01,86924.077
920008.BJ,20250425,39.52,39.98,39.17,39.17,39.5,-0.33,-0.8354,17894.76,70768.601
920008.BJ,20250424,42.51,42.51,38.82,39.5,42.42,-2.92,-6.8835,37818.4,151988.821
920008.BJ,20250423,42.95,43.0,41.55,42.42,42.56,-0.14,-0.3289,25424.66,107465.625
920008.BJ,20250422,44.3,44.66,42.52,42.56,44.81,-2.25,-5.0212,34135.15,148120.468
920008.BJ,20250421,43.5,45.85,43.06,44.81,43.93,0.88,2.0032,43728.75,194772.932
920008.BJ,20250418,42.8,44.95,41.8,43.93,42.97,0.96,2.2341,45793.86,199649.199
920008.BJ,20250417,41.4,43.87,40.89,42.97,42.11,0.86,2.0423,39397.9,168273.868
920008.BJ,20250416,42.11,44.39,41.08,42.11,42.11,0.0,0.0,34815.25,149231.076
920008.BJ,20250415,42.11,42.66,41.48,42.11,42.48,-0.37,-0.871,28511.11,119869.671
920008.BJ,20250414,42.8,42.99,41.7,42.48,42.35,0.13,0.307,34584.56,146088.404
920008.BJ,20250411,41.0,43.68,40.24,42.35,42.0,0.35,0.8333,55888.19,237060.574
920008.BJ,20250410,39.96,43.6,39.6,42.0,41.82,0.18,0.4304,79585.84,334746.538
920008.BJ,20250409,33.0,42.42,32.8,41.82,33.87,7.95,23.4721,79433.53,313082.159
920008.BJ,20250408,33.0,33.89,32.51,33.87,31.99,1.88,5.8768,25283.05,84157.981
920008.BJ,20250407,38.0,38.39,30.45,31.99,39.9,-7.91,-19.8246,33638.53,116934.912
920008.BJ,20250403,39.0,39.97,38.49,39.9,39.45,0.45,1.1407,17857.08,69932.194
920008.BJ,20250402,39.91,40.46,39.12,39.45,40.12,-0.67,-1.67,17160.69,68209.639
920008.BJ,20250401,39.9,41.19,39.7,40.12,39.25,0.87,2.2166,20914.04,84367.558
920008.BJ,20250331,39.58,39.89,38.12,39.25,39.15,0.1,0.2554,18376.87,71957.475
920008.BJ,20250328,40.5,41.64,39.08,39.15,40.66,-1.51,-3.7137,19079.85,76718.397
920008.BJ,20250327,41.8,41.8,39.91,40.66,42.0,-1.34,-3.1905,25449.12,103486.665
920008.BJ,20250326,44.4,44.57,41.75,42.0,45.06,-3.06,-6.7909,38975.39,167685.994
920008.BJ,20250325,44.9,46.5,44.07,45.06,44.98,0.08,0.1779,38849.77,176386.614
920008.BJ,20250324,43.92,45.77,42.53,44.98,43.67,1.31,2.9998,32621.54,144506.908
920008.BJ,20250321,43.28,44.4,41.6,43.67,43.28,0.39,0.9011,30528.37,133015.63
920008.BJ,20250320,43.41,45.45,43.08,43.28,42.89,0.39,0.9093,37308.01,164965.853
920008.BJ,20250319,46.25,46.49,42.44,42.89,47.35,-4.46,-9.4192,47802.93,212261.98
920008.BJ,20250318,46.6,47.89,44.96,47.35,46.65,0.7,1.5005,49246.16,228526.167
920008.BJ,20250317,49.25,49.4,46.3,46.65,50.19,-3.54,-7.0532,62218.29,296291.112
920008.BJ,20250314,54.0,54.99,50.11,50.19,55.5,-5.31,-9.5676,83934.21,433690.033
920008.BJ,20250313,48.88,55.5,47.6,55.5,48.9,6.6,13.4969,106863.16,548151.001
920008.BJ,20250312,50.0,54.98,48.6,48.9,50.97,-2.07,-4.0612,99700.88,505673.909
920008.BJ,20250311,42.39,55.2,42.02,50.97,43.6,7.37,16.9037,116264.85,574691.035
920008.BJ,20250310,40.47,45.7,40.2,43.6,41.04,2.56,6.2378,62251.68,270037.07
920008.BJ,20250307,37.79,44.68,37.79,41.04,37.78,3.26,8.6289,75290.32,310682.972
920008.BJ,20250306,39.0,39.13,37.11,37.78,39.41,-1.63,-4.136,40818.32,155121.048
920008.BJ,20250305,38.33,40.6,37.62,39.41,39.8,-0.39,-0.9799,56933.15,221167.891
920008.BJ,20250304,36.1,41.8,35.68,39.8,35.55,4.25,11.955,73885.31,291879.82
920008.BJ,20250303,35.37,36.32,34.09,35.55,33.97,1.58,4.6512,45091.72,158306.1
920008.BJ,20250228,33.12,36.39,33.07,33.97,32.86,1.11,3.378,52377.65,180612.639
920008.BJ,20250227,32.22,33.07,32.01,32.86,32.21,0.65,2.018,26342.58,85721.22
920008.BJ,20250226,31.4,32.33,31.4,32.21,31.34,0.87,2.776,17169.46,54795.8
920008.BJ,20250225,31.72,31.94,31.2,31.34,32.03,-0.69,-2.1542,14147.78,44779.54
920008.BJ,20250224,32.07,32.58,31.85,32.03,32.71,-0.68,-2.0789,19264.6,61814.501
920008.BJ,20250221,32.82,32.9,31.81,32.71,32.79,-0.08,-0.244,27858.31,90268.187
920008.BJ,20250220,31.43,32.89,31.04,32.79,31.38,1.41,4.4933,32445.16,104389.186
920008.BJ,20250219,30.81,31.5,30.51,31.38,30.69,0.69,2.2483,11433.72,35659.598
920008.BJ,20250218,32.18,32.26,30.69,30.69,32.18,-1.49,-4.6302,9981.82,31450.493
920008.BJ,20250217,31.51,32.55,31.5,32.18,31.53,0.65,2.0615,11985.99,38327.409
920008.BJ,20250214,31.8,32.27,31.25,31.53,32.5,-0.97,-2.9846,14547.78,46119.553
920008.BJ,20250213,33.85,34.19,32.5,32.5,33.78,-1.28,-3.7892,13509.12,44764.989
920008.BJ,20250212,33.5,34.22,32.77,33.78,33.97,-0.19,-0.5593,19488.75,65256.121
920008.BJ,20250211,32.5,35.17,32.01,33.97,32.73,1.24,3.7886,32265.6,108785.951
920008.BJ,20250210,30.94,32.77,30.52,32.73,30.94,1.79,5.7854,23801.79,75591.156
920008.BJ,20250207,29.66,31.86,29.66,30.94,29.66,1.28,4.3156,24927.81,76708.324
920008.BJ,20250206,28.55,29.66,28.24,29.66,28.4,1.26,4.4366,12215.99,35604.57
920008.BJ,20250205,28.9,29.0,28.28,28.4,28.66,-0.26,-0.9072,6902.67,19637.521
920008.BJ,20250127,29.45,29.45,28.64,28.66,29.14,-0.48,-1.6472,5003.53,14517.163
920008.BJ,20250124,29.03,29.75,28.55,29.14,29.01,0.13,0.4481,6933.65,20196.234
920008.BJ,20250123,30.0,30.18,29.01,29.01,29.18,-0.17,-0.5826,9638.68,28579.748
920008.BJ,20250122,30.1,30.1,29.14,29.18,29.98,-0.8,-2.6684,6962.59,20441.21
920008.BJ,20250121,30.17,30.6,29.27,29.98,29.95,0.03,0.1002,7993.35,23774.01
920008.BJ,20250120,30.89,30.9,29.81,29.95,30.4,-0.45,-1.4803,10075.95,30612.776
920008.BJ,20250117,30.7,30.79,30.01,30.4,30.96,-0.56,-1.8088,10091.87,30730.121
920008.BJ,20250116,30.03,30.97,29.77,30.96,30.0,0.96,3.2,14603.69,44588.001
920008.BJ,20250115,30.0,31.5,29.75,30.0,30.35,-0.35,-1.1532,16149.29,49591.712
920008.BJ,20250114,28.23,30.38,28.23,30.35,28.2,2.15,7.6241,16671.01,49391.814
920008.BJ,20250113,28.63,29.35,28.0,28.2,29.1,-0.9,-3.0928,8796.85,24970.116
920008.BJ,20250110,30.34,30.99,29.0,29.1,30.82,-1.72,-5.5808,11138.87,33413.812
920008.BJ,20250109,30.2,31.49,30.05,30.82,30.37,0.45,1.4817,14805.01,45819.64
920008.BJ,20250108,29.25,30.85,29.01,30.37,29.45,0.92,3.1239,12817.61,38345.265
920008.BJ,20250107,28.9,29.45,28.6,29.45,28.69,0.76,2.649,7897.06,22908.077
920008.BJ,20250106,28.8,29.89,28.4,28.69,29.06,-0.37,-1.2732,9513.44,27724.537
920008.BJ,20250103,29.32,30.23,28.79,29.06,29.28,-0.22,-0.7514,12162.83,35661.036
920008.BJ,20250102,30.28,30.66,28.97,29.28,30.6,-1.32,-4.3137,11031.54,32719.986
